Year,Date,Subregion,Habitat,SiteID,Site_name,StationID,sciName,Count,BLH,PBL,PAL,BBD,WBD,WPX,WPL,DSD,SCT,RTL,RBD,YBD,UNK
2012,7/10/2012,LK,OD,81,Sand Key Deep,813,Orbicella annularis complex,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7/10/2012,LK,OD,81,Sand Key Deep,813,Porites astreoides,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7/10/2012,LK,OD,81,Sand Key Deep,813,Porites porites,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7/10/2012,LK,OD,81,Sand Key Deep,813,Pseudodiploria strigosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7/10/2012,LK,OD,81,Sand Key Deep,813,Siderastrea siderea,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7/10/2012,LK,OD,81,Sand Key Deep,813,Stephanocoenia intersepta,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7/10/2012,LK,OD,81,Sand Key Deep,813,Undaria agaricites complex,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7/10/2012,LK,OD,81,Sand Key Deep,814,Agaricia fragilis,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7/10/2012,LK,OD,81,Sand Key Deep,814,Dichocoenia stokesii,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7/10/2012,LK,OD,81,Sand Key Deep,814,Eusmilia fastigiata,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7/10/2012,LK,OD,81,Sand Key Deep,814,Manicina areolata,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7/10/2012,LK,OD,81,Sand Key Deep,814,Meandrina meandrites,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7/10/2012,LK,OD,81,Sand Key Deep,814,Montastraea cavernosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7/10/2012,LK,OD,81,Sand Key Deep,814,Orbicella annularis complex,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7/10/2012,LK,OD,81,Sand Key Deep,814,Porites astreoides,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7/10/2012,LK,OD,81,Sand Key Deep,814,Porites porites,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7/10/2012,LK,OD,81,Sand Key Deep,814,Siderastrea siderea,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7/10/2012,LK,OD,81,Sand Key Deep,814,Stephanocoenia intersepta,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7/10/2012,LK,OD,81,Sand Key Deep,814,Undaria agaricites complex,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/15/2013,LK,BCP,18,Content Keys,181,Cladocora arbuscula,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/15/2013,LK,BCP,18,Content Keys,181,Oculina diffusa,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/15/2013,LK,BCP,18,Content Keys,181,Porites astreoides,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/15/2013,LK,BCP,18,Content Keys,181,Siderastrea siderea,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/15/2013,LK,BCP,18,Content Keys,182,Cladocora arbuscula,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/15/2013,LK,BCP,18,Content Keys,182,Porites astreoides,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/15/2013,LK,BCP,18,Content Keys,182,Siderastrea siderea,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/15/2013,LK,BCP,18,Content Keys,182,Stephanocoenia intersepta,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/15/2013,LK,BCP,18,Content Keys,183,Cladocora arbuscula,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/15/2013,LK,BCP,18,Content Keys,183,Siderastrea siderea,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,5/15/2013,LK,BCP,18,Content Keys,183,Stephanocoenia intersepta,3,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,5/15/2013,LK,BCP,18,Content Keys,184,Cladocora arbuscula,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/15/2013,LK,BCP,18,Content Keys,184,Siderastrea siderea,8,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,5/15/2013,LK,BCP,18,Content Keys,184,Stephanocoenia intersepta,5,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,6/22/2013,UK,P,21,Two Patches,211,Colpophyllia natans,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/22/2013,UK,P,21,Two Patches,211,Siderastrea radians,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/22/2013,UK,P,21,Two Patches,211,Siderastrea siderea,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/22/2013,UK,P,21,Two Patches,211,Solenastrea bournoni,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/22/2013,UK,P,21,Two Patches,211,Stephanocoenia intersepta,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,6/22/2013,UK,P,21,Two Patches,211,Undaria agaricites complex,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/22/2013,UK,P,21,Two Patches,212,Dichocoenia stokesii,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/22/2013,UK,P,21,Two Patches,212,Diploria labyrinthiformis,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/22/2013,UK,P,21,Two Patches,212,Siderastrea siderea,21,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,6/22/2013,UK,P,21,Two Patches,212,Solenastrea bournoni,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/22/2013,UK,P,21,Two Patches,212,Stephanocoenia intersepta,4,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,6/22/2013,UK,P,21,Two Patches,212,Undaria agaricites complex,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/18/2013,UK,P,22,Burr Fish,221,Colpophyllia natans,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/18/2013,UK,P,22,Burr Fish,221,Diploria labyrinthiformis,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/18/2013,UK,P,22,Burr Fish,221,Eusmilia fastigiata,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/18/2013,UK,P,22,Burr Fish,221,Montastraea cavernosa,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/18/2013,UK,P,22,Burr Fish,221,Orbicella annularis complex,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/18/2013,UK,P,22,Burr Fish,221,Orbicella franksi,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/18/2013,UK,P,22,Burr Fish,221,Porites astreoides,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/18/2013,UK,P,22,Burr Fish,221,Porites porites,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/18/2013,UK,P,22,Burr Fish,221,Pseudodiploria strigosa,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/18/2013,UK,P,22,Burr Fish,221,Siderastrea radians,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,6/18/2013,UK,P,22,Burr Fish,221,Siderastrea siderea,45,0,0,1,0,0,0,0,5,0,0,0,0,0
2013,6/18/2013,UK,P,22,Burr Fish,221,Solenastrea bournoni,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/18/2013,UK,P,22,Burr Fish,221,Stephanocoenia intersepta,6,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,6/18/2013,UK,P,22,Burr Fish,221,Undaria agaricites complex,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/18/2013,UK,P,22,Burr Fish,222,Diploria labyrinthiformis,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/18/2013,UK,P,22,Burr Fish,222,Montastraea cavernosa,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/18/2013,UK,P,22,Burr Fish,222,Orbicella annularis complex,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/18/2013,UK,P,22,Burr Fish,222,Orbicella franksi,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/18/2013,UK,P,22,Burr Fish,222,Porites astreoides,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/18/2013,UK,P,22,Burr Fish,222,Pseudodiploria strigosa,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,6/18/2013,UK,P,22,Burr Fish,222,Siderastrea siderea,37,0,3,0,0,0,0,0,0,0,0,0,0,0
2013,6/18/2013,UK,P,22,Burr Fish,222,Stephanocoenia intersepta,7,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,6/18/2013,UK,P,22,Burr Fish,222,Undaria agaricites complex,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/11/2013,MK,P,23,Rawa Reef,231,Colpophyllia natans,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/11/2013,MK,P,23,Rawa Reef,231,Dichocoenia stokesii,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/11/2013,MK,P,23,Rawa Reef,231,Montastraea cavernosa,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/11/2013,MK,P,23,Rawa Reef,231,Orbicella faveolata,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/11/2013,MK,P,23,Rawa Reef,231,Porites astreoides,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/11/2013,MK,P,23,Rawa Reef,231,Porites porites,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/11/2013,MK,P,23,Rawa Reef,231,Siderastrea siderea,36,0,0,0,0,0,0,0,2,0,0,0,0,0
2013,5/11/2013,MK,P,23,Rawa Reef,231,Stephanocoenia intersepta,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/11/2013,MK,P,23,Rawa Reef,231,Undaria agaricites complex,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/11/2013,MK,P,23,Rawa Reef,232,Colpophyllia natans,4,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,5/11/2013,MK,P,23,Rawa Reef,232,Dichocoenia stokesii,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/11/2013,MK,P,23,Rawa Reef,232,Diploria labyrinthiformis,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/11/2013,MK,P,23,Rawa Reef,232,Montastraea cavernosa,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/11/2013,MK,P,23,Rawa Reef,232,Mycetophyllia aliciae,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/11/2013,MK,P,23,Rawa Reef,232,Mycetophyllia lamarckiana,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/11/2013,MK,P,23,Rawa Reef,232,Orbicella faveolata,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/11/2013,MK,P,23,Rawa Reef,232,Siderastrea siderea,39,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,5/11/2013,MK,P,23,Rawa Reef,232,Stephanocoenia intersepta,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/6/2013,MK,P,24,Thor,241,Colpophyllia natans,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/6/2013,MK,P,24,Thor,241,Montastraea cavernosa,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/6/2013,MK,P,24,Thor,241,Mycetophyllia lamarckiana,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/6/2013,MK,P,24,Thor,241,Porites astreoides,34,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/6/2013,MK,P,24,Thor,241,Porites porites,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/6/2013,MK,P,24,Thor,241,Pseudodiploria strigosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/6/2013,MK,P,24,Thor,241,Siderastrea siderea,21,0,2,1,0,0,0,0,1,0,0,0,0,0
2013,5/6/2013,MK,P,24,Thor,241,Stephanocoenia intersepta,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/6/2013,MK,P,24,Thor,241,Undaria agaricites complex,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/6/2013,MK,P,24,Thor,242,Acropora palmata,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/6/2013,MK,P,24,Thor,242,Colpophyllia natans,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/6/2013,MK,P,24,Thor,242,Dichocoenia stokesii,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/6/2013,MK,P,24,Thor,242,Diploria labyrinthiformis,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/6/2013,MK,P,24,Thor,242,Eusmilia fastigiata,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/6/2013,MK,P,24,Thor,242,Montastraea cavernosa,9,0,0,4,0,0,0,0,0,0,0,0,0,1
2013,5/6/2013,MK,P,24,Thor,242,Mycetophyllia lamarckiana,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/6/2013,MK,P,24,Thor,242,Orbicella annularis complex,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/6/2013,MK,P,24,Thor,242,Porites astreoides,27,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/6/2013,MK,P,24,Thor,242,Porites porites,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/6/2013,MK,P,24,Thor,242,Pseudodiploria clivosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/6/2013,MK,P,24,Thor,242,Siderastrea radians,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5/6/2013,MK,P,24,Thor,242,Siderastrea siderea,29,0,0,3,0,0,0,0,2,0,0,0,0,0
2013,5/6/2013,MK,P,24,Thor,242,Stephanocoenia intersepta,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/12/2013,LK,P,25,Wonderland,251,Colpophyllia natans,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/12/2013,LK,P,25,Wonderland,251,Montastraea cavernosa,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/12/2013,LK,P,25,Wonderland,251,Mycetophyllia ferox,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/12/2013,LK,P,25,Wonderland,251,Mycetophyllia lamarckiana,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/12/2013,LK,P,25,Wonderland,251,Orbicella faveolata,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/12/2013,LK,P,25,Wonderland,251,Porites astreoides,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/12/2013,LK,P,25,Wonderland,251,Porites porites,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/12/2013,LK,P,25,Wonderland,251,Pseudodiploria strigosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/12/2013,LK,P,25,Wonderland,251,Siderastrea siderea,29,0,0,0,0,0,0,0,2,0,0,0,0,0
2013,7/12/2013,LK,P,25,Wonderland,251,Stephanocoenia intersepta,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/12/2013,LK,P,25,Wonderland,251,Undaria agaricites complex,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/12/2013,LK,P,25,Wonderland,252,Colpophyllia natans,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/12/2013,LK,P,25,Wonderland,252,Diploria labyrinthiformis,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/12/2013,LK,P,25,Wonderland,252,Montastraea cavernosa,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/12/2013,LK,P,25,Wonderland,252,Mycetophyllia ferox,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/12/2013,LK,P,25,Wonderland,252,Orbicella annularis complex,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/12/2013,LK,P,25,Wonderland,252,Orbicella faveolata,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/12/2013,LK,P,25,Wonderland,252,Porites astreoides,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/12/2013,LK,P,25,Wonderland,252,Porites porites,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/12/2013,LK,P,25,Wonderland,252,Siderastrea siderea,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/12/2013,LK,P,25,Wonderland,252,Stephanocoenia intersepta,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,261,Colpophyllia natans,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,261,Dichocoenia stokesii,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,261,Montastraea cavernosa,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,261,Mycetophyllia aliciae,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,261,Mycetophyllia ferox,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,261,Orbicella annularis complex,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,261,Orbicella faveolata,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,261,Porites astreoides,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,261,Pseudodiploria strigosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,261,Siderastrea siderea,46,0,0,0,0,0,0,0,2,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,261,Stephanocoenia intersepta,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,261,Undaria agaricites complex,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,262,Colpophyllia natans,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,262,Dichocoenia stokesii,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,262,Diploria labyrinthiformis,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,262,Eusmilia fastigiata,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,262,Montastraea cavernosa,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,262,Mycetophyllia aliciae,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,262,Mycetophyllia ferox,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,262,Mycetophyllia lamarckiana,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,262,Oculina diffusa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,262,Orbicella faveolata,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,262,Porites astreoides,31,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,262,Porites porites,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,262,Pseudodiploria strigosa,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,262,Siderastrea siderea,64,0,0,0,0,0,0,0,3,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,262,Stephanocoenia intersepta,56,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7/17/2013,LK,P,26,Red Dun Reef,262,Undaria agaricites complex,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,301,Dichocoenia stokesii,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,301,Helioseris cucullata,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,301,Montastraea cavernosa,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,301,Orbicella annularis complex,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,301,Porites astreoides,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,301,Porites porites,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,301,Pseudodiploria strigosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,301,Siderastrea siderea,23,0,1,0,0,0,0,0,1,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,301,Undaria agaricites complex,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/25/2013,UK,P,30,Turtle,301,Agaricia fragilis,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/25/2013,UK,P,30,Turtle,301,Dichocoenia stokesii,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/25/2013,UK,P,30,Turtle,301,Eusmilia fastigiata,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/25/2013,UK,P,30,Turtle,301,Helioseris cucullata,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/25/2013,UK,P,30,Turtle,301,Montastraea cavernosa,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/25/2013,UK,P,30,Turtle,301,Orbicella faveolata,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/25/2013,UK,P,30,Turtle,301,Porites astreoides,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/25/2013,UK,P,30,Turtle,301,Porites porites,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/25/2013,UK,P,30,Turtle,301,Pseudodiploria strigosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/25/2013,UK,P,30,Turtle,301,Siderastrea siderea,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/25/2013,UK,P,30,Turtle,301,Stephanocoenia intersepta,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/25/2013,UK,P,30,Turtle,301,Undaria agaricites complex,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,302,Agaricia fragilis,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,302,Dichocoenia stokesii,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,302,Eusmilia fastigiata,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,302,Madracis decactis,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,302,Montastraea cavernosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,302,Orbicella faveolata,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,302,Porites astreoides,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,302,Porites porites,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,302,Pseudodiploria strigosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,302,Siderastrea siderea,27,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,302,Solenastrea bournoni,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,302,Undaria agaricites complex,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,303,Agaricia fragilis,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,303,Colpophyllia natans,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,303,Dichocoenia stokesii,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,303,Eusmilia fastigiata,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,303,Helioseris cucullata,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,303,Montastraea cavernosa,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,303,Orbicella annularis complex,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,303,Porites astreoides,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,303,Porites porites,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,303,Pseudodiploria strigosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,303,Siderastrea siderea,30,0,0,1,0,0,0,0,1,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,303,Solenastrea bournoni,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,303,Stephanocoenia intersepta,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,303,Undaria agaricites complex,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,304,Acropora cervicornis,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,304,Agaricia fragilis,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,304,Dichocoenia stokesii,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,304,Diploria labyrinthiformis,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,304,Eusmilia fastigiata,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,304,Helioseris cucullata,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,304,Madracis aurentenra,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,304,Montastraea cavernosa,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,304,Orbicella annularis complex,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,304,Orbicella faveolata,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,6/24/2013,UK,P,30,Turtle,304,Porites astreoides,16,0,1,0,0,0,0,0,0,0,0,0,0,0
