Year,Date,Subregion,Habitat,SiteID,Site_name,StationID,Acropora_cervicornis,Acropora_palmata,Acropora_prolifera,Agaricia_fragilis,Agaricia_lamarcki,Cladocora_arbuscula,Colpophyllia_natans,Dendrogyra_cylindrus,Dichocoenia_stokesii,Diploria_labyrinthiformis,Eusmilia_fastigiata,Favia_fragum,Helioseris_cucullata,Isophyllia_rigida,Isophyllia_sinuosa,Madracis_aurentenra,Madracis_decactis,Madracis_pharensis,Madracis_scenaria,Madracis_sp,Manicina_areolata,Meandrina_meandrites,Millepora_complanata,Montastraea_cavernosa,Mussa_angulosa,Mycetophyllia_aliciae,Mycetophyllia_danaana,Mycetophyllia_ferox,Mycetophyllia_lamarckiana,Mycetophyllia_sp,Oculina_diffusa,Oculina_robusta,Orbicella_annularis_complex,Orbicella_faveolata,Orbicella_franksi,Phyllangia_americana,Porites_astreoides,Porites_branneri,Porites_porites,Pseudodiploria_clivosa,Pseudodiploria_strigosa,Scleractinia,Scolymia_cubensis,Scolymia_lacera,Siderastrea_radians,Siderastrea_siderea,Solenastrea_bournoni,Solenastrea_hyades,Stephanocoenia_intersepta,Undaria_agaricites_complex
2014,7/17/2014,UK,P,30,Turtle,302,153.0,0.0,0.0,17.4,0.0,0.0,0.0,0.0,2564.2,0.0,44.6,0.0,0.0,0.0,0.0,0.0,1765.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.9,0.0,0.0,2973.6,0.0,10048.3,0.0,0.0,0.0,0.0,0.0,0.0,3858.9,1304.3,0.0,0.0,8544.3
2014,7/14/2014,UK,P,30,Turtle,303,0.0,0.0,0.0,0.0,610.1,0.0,225.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.4,0.0,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4524.8,373.5,0.0,1605.3,0.0,1103.8,0.0,177.9,0.0,0.0,0.0,0.0,4040.7,376.6,0.0,2499.3,10318.5
2014,7/14/2014,UK,P,30,Turtle,304,4702.5,0.0,0.0,126.6,0.0,0.0,0.0,0.0,210.3,0.0,247.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3391.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3448.6,2609.6,0.0,0.0,5020.4,0.0,2956.9,0.0,2673.3,0.0,0.0,0.0,0.0,6443.4,0.0,0.0,1406.7,6359.6
2014,7/9/2014,UK,P,32,Porter Patch,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.3,0.0,0.0,0.0,0.0,0.0,0.0,11163.9,0.0,0.0,151.4,230.1
2014,7/9/2014,UK,P,32,Porter Patch,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25299.7,0.0,0.0,0.0,733.4,0.0,1517.9,0.0,2098.3,0.0,0.0,0.0,20.1,7892.5,3870.4,0.0,312.9,848.5
2014,7/9/2014,UK,P,32,Porter Patch,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.8,0.0,1968.2,0.0,0.0,0.0,0.0,0.0,0.0,3244.1,0.0,0.0,0.0,486.0
2014,7/9/2014,UK,P,32,Porter Patch,324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.5,0.0,890.8,0.0,0.0,0.0,0.0,0.0,0.0,3703.5,0.0,0.0,0.0,4600.5
2014,7/15/2014,UK,P,33,Admiral,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2078.8,0.0,0.0,0.0,150.5
2014,7/15/2014,UK,P,33,Admiral,332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.8,0.0,0.0,0.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.6,0.0,0.0,0.0,0.0
2014,7/15/2014,UK,P,33,Admiral,333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.9,0.0,1336.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.4,0.0,0.0,0.0,71.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.6,45.0,0.0,0.0,0.0,0.0
2014,7/15/2014,UK,P,33,Admiral,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.5,17806.4,0.0,0.0,0.0,0.0
2014,8/18/2014,MK,P,34,West Turtle Shoal,341,0.0,0.0,0.0,0.0,0.0,0.0,22765.9,0.0,609.3,1437.7,427.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149.8,0.0,25.1,0.0,0.0,1473.4,0.0,0.0,0.0,0.0,11215.3,0.0,0.0,1232.9,0.0,914.5,0.0,759.7,0.0,0.0,0.0,0.0,26624.2,0.0,0.0,4204.5,251.8
2014,8/18/2014,MK,P,34,West Turtle Shoal,342,0.0,0.0,0.0,0.0,0.0,0.0,13183.0,0.0,1822.6,4814.3,390.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7753.0,0.0,0.0,0.0,0.0,0.0,0.0,381.6,0.0,0.0,4879.0,0.0,0.0,1639.4,0.0,4173.5,0.0,1241.3,0.0,0.0,0.0,0.0,38387.5,0.0,0.0,8253.3,56.3
2014,8/18/2014,MK,P,34,West Turtle Shoal,343,0.0,0.0,0.0,0.0,0.0,0.0,13737.7,0.0,89.5,2278.2,960.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9917.2,597.8,0.0,0.0,0.0,1253.8,0.0,0.0,0.0,3090.4,0.0,0.0,0.0,2645.1,0.0,4216.6,0.0,3359.7,0.0,0.0,0.0,30.7,26190.3,0.0,0.0,8593.4,4694.4
2014,8/18/2014,MK,P,34,West Turtle Shoal,344,0.0,0.0,0.0,0.0,0.0,0.0,45514.8,0.0,0.0,2208.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54536.9,0.0,0.0,0.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1842.9,0.0,44.6,0.0,0.0,0.0,0.0,0.0,0.0,18730.5,0.0,0.0,6094.9,57.3
2014,8/16/2014,MK,P,35,Dustan Rocks,351,0.0,0.0,0.0,0.0,0.0,0.0,69.8,0.0,5043.1,0.0,0.0,0.0,0.0,0.0,100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25662.3,0.0,0.0,0.0,0.0,0.0,0.0,471.7,0.0,547.0,0.0,0.0,0.0,2252.7,0.0,44.6,0.0,50.1,0.0,0.0,0.0,40.1,39182.4,0.0,0.0,10388.2,0.0
2014,8/16/2014,MK,P,35,Dustan Rocks,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456.8,0.0,226.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24429.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.7,0.0,0.0,0.0,5255.5,0.0,0.0,0.0,936.4,0.0,0.0,0.0,15.0,23323.4,0.0,0.0,5146.3,0.0
2014,8/16/2014,MK,P,35,Dustan Rocks,353,0.0,0.0,0.0,0.0,0.0,0.0,1856.6,0.0,4098.0,2055.7,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10328.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2239.4,0.0,468.7,0.0,1411.4,0.0,320.1,0.0,342.2,0.0,0.0,0.0,0.0,36854.6,430.6,0.0,10080.6,71.1
2014,8/16/2014,MK,P,35,Dustan Rocks,354,0.0,0.0,0.0,0.0,0.0,0.0,18139.6,0.0,839.0,400.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27488.1,0.0,0.0,0.0,0.0,90.1,0.0,0.0,0.0,1916.7,870.4,0.0,0.0,903.7,0.0,1793.0,0.0,200.9,0.0,0.0,0.0,0.0,36344.2,965.9,0.0,15877.6,445.8
2014,8/11/2014,LK,P,36,West Washer Women,361,0.0,0.0,0.0,0.0,0.0,0.0,67641.8,0.0,0.0,2677.4,0.0,0.0,0.0,0.0,0.0,0.0,1098.0,0.0,0.0,0.0,0.0,0.0,0.0,15621.5,225.7,4237.2,0.0,0.0,399.7,0.0,110.5,0.0,0.0,50181.7,0.0,0.0,630.4,0.0,0.0,0.0,0.0,3509.0,0.0,0.0,0.0,12870.8,1526.4,0.0,3374.7,2261.9
2014,8/11/2014,LK,P,36,West Washer Women,362,0.0,0.0,0.0,28.7,0.0,0.0,20503.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19889.0,0.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0,29480.9,0.0,0.0,0.0,1937.4,0.0,337.0,0.0,1344.5,0.0,0.0,0.0,0.0,24473.5,0.0,0.0,2874.9,163.8
2014,8/11/2014,LK,P,36,West Washer Women,363,0.0,0.0,0.0,66.0,0.0,0.0,87537.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101694.1,0.0,778.8,0.0,1317.6,1098.9,0.0,0.0,0.0,6630.5,33521.6,0.0,0.0,5658.7,0.0,1124.7,0.0,0.0,0.0,0.0,0.0,264.3,44159.5,0.0,0.0,6938.1,789.6
2014,8/11/2014,LK,P,36,West Washer Women,364,0.0,0.0,0.0,0.0,0.0,0.0,34329.8,0.0,109.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97981.9,0.0,169.0,0.0,0.0,130.2,0.0,0.0,0.0,0.0,11157.4,0.0,0.0,1734.5,0.0,100.4,0.0,0.0,0.0,0.0,0.0,74.9,19410.4,0.0,0.0,8056.0,483.9
2014,8/3/2014,LK,P,37,Western Head,371,0.0,0.0,0.0,0.0,0.0,0.0,3552.1,0.0,1946.7,3419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113263.9,0.0,0.0,0.0,0.0,0.0,0.0,669.5,0.0,0.0,4456.0,1600.1,0.0,184.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25731.2,501.0,0.0,13618.0,0.0
2014,8/13/2014,LK,P,37,Western Head,372,0.0,0.0,0.0,0.0,0.0,0.0,28194.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.3,0.0,0.0,0.0,0.0,0.0,0.0,42640.1,0.0,959.9,0.0,0.0,0.0,0.0,820.2,0.0,0.0,19488.1,0.0,0.0,758.2,0.0,0.0,0.0,14605.3,0.0,0.0,0.0,0.0,6096.8,56.5,0.0,1909.9,0.0
2014,8/11/2014,LK,P,37,Western Head,373,0.0,0.0,0.0,0.0,0.0,0.0,1979.2,0.0,1241.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3150.1,0.0,195727.1,0.0,1003.4,0.0,0.0,0.0,0.0,131.5,0.0,0.0,152.1,6624.4,0.0,1514.5,0.0,0.0,0.0,1426.8,0.0,0.0,0.0,0.0,15279.8,0.0,0.0,4686.6,0.0
2014,8/11/2014,LK,P,37,Western Head,374,0.0,0.0,0.0,0.0,0.0,0.0,1322.0,0.0,3919.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91106.2,0.0,0.0,0.0,0.0,0.0,6035.5,2576.8,0.0,368.4,5628.5,0.0,0.0,605.7,0.0,0.0,0.0,14499.2,0.0,0.0,0.0,0.0,6046.2,0.0,0.0,3706.1,601.0
2014,8/8/2014,LK,P,38,Cliff Green,381,4615.3,0.0,0.0,0.0,0.0,0.0,2529.3,0.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.1,0.0,0.0,0.0,0.0,996.0,0.0,35863.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31777.0,3810.9,0.0,1060.9,0.0,0.0,0.0,1326.1,0.0,0.0,0.0,0.0,28776.2,135.3,0.0,6321.8,626.0
2014,8/8/2014,LK,P,38,Cliff Green,382,0.0,0.0,0.0,0.0,0.0,0.0,5575.8,0.0,198.0,0.0,171.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66818.4,0.0,2088.7,0.0,0.0,100.5,0.0,0.0,0.0,0.0,3614.3,0.0,0.0,1119.5,0.0,0.0,0.0,1323.2,0.0,0.0,0.0,0.0,22254.2,0.0,0.0,4453.3,0.0
2014,8/8/2014,LK,P,38,Cliff Green,383,0.0,0.0,0.0,0.0,0.0,0.0,18744.9,0.0,406.8,0.0,337.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.5,0.0,78289.2,0.0,0.0,0.0,225.7,0.0,0.0,0.0,0.0,0.0,21750.6,0.0,0.0,2708.0,0.0,0.0,0.0,1732.5,0.0,0.0,0.0,0.0,25322.8,2119.3,0.0,7414.7,0.0
2014,8/8/2014,LK,P,38,Cliff Green,384,0.0,0.0,0.0,0.0,0.0,0.0,32284.6,0.0,0.0,125.4,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,24796.2,0.0,0.0,0.0,0.0,0.0,0.0,137.6,0.0,0.0,3242.7,0.0,0.0,2350.6,0.0,0.0,0.0,860.6,0.0,34.2,0.0,0.0,25914.3,470.6,0.0,6605.0,42.3
2014,8/9/2014,LK,BCP,39,Smith Shoal,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6243.2,0.0,0.0,0.0,0.0,0.0,0.0,1370.8,0.0,0.0,0.0,0.0,0.0,17060.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6,0.0,0.0,0.0,257.2,2471.4
2014,8/9/2014,LK,BCP,39,Smith Shoal,392,0.0,0.0,0.0,0.0,0.0,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10752.7,0.0,0.0,0.0,0.0,0.0,0.0,834.8,0.0,0.0,0.0,0.0,0.0,3805.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.2,0.0,0.0,250.0,4301.3
2014,8/9/2014,LK,BCP,39,Smith Shoal,393,0.0,0.0,0.0,0.0,0.0,79.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.2,0.0,0.0,0.0,0.0,0.0,0.0,2742.1,0.0,0.0,0.0,0.0,0.0,10151.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,5817.8
2014,8/9/2014,LK,BCP,39,Smith Shoal,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238.5,0.0,0.0,0.0,0.0,0.0,0.0,711.4,0.0,0.0,0.0,0.0,0.0,0.0,2168.8,0.0,0.0,0.0,0.0,0.0,5769.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,149.9,0.0,0.0,86.5,3811.5
2014,8/12/2014,LK,P,40,Jaap Reef,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,446.3,1269.1,0.0,281.9,0.0
2014,8/12/2014,LK,P,40,Jaap Reef,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1879.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1110.4,0.0
2014,8/12/2014,LK,P,40,Jaap Reef,403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4177.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.2,0.0,0.0,0.0,4772.7,0.0,0.0,0.0,0.0,180.1,0.0,0.0,1564.4,0.0
2014,8/12/2014,LK,P,40,Jaap Reef,404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,7/8/2014,UK,OS,50,Carysfort Shallow,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12166.6,0.0,0.0,148.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.1
2014,7/8/2014,UK,OS,50,Carysfort Shallow,502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4772.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.1
2014,7/17/2014,UK,OS,50,Carysfort Shallow,503,0.0,0.0,0.0,0.0,136.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4622.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6477.5,0.0,167.2,0.0,0.0,0.0,0.0,0.0,0.0,340.6,0.0,0.0,0.0,1349.0
2014,7/17/2014,UK,OS,50,Carysfort Shallow,504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11030.4,0.0,235.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2127.9
2014,7/9/2014,UK,OS,51,Grecian Rocks,511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228358.3,0.0,0.0,0.0,183.5,0.0,218.0,868.3,6343.8,0.0,0.0,0.0,0.0,9639.4,0.0,0.0,0.0,151.9
2014,7/9/2014,UK,OS,51,Grecian Rocks,512,0.0,9768.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.3,0.0,74.3,0.0,0.0,0.0,0.0,0.0,0.0,1858.9,0.0,0.0,0.0,0.0
2014,7/7/2014,UK,OS,51,Grecian Rocks,513,0.0,0.0,0.0,0.0,0.0,0.0,5191.0,0.0,0.0,5905.6,868.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.6,0.0,0.0,0.0,0.0,0.0,0.0,2816.3,63152.4,2412.0,0.0,817.1,0.0,3711.2,0.0,0.0,0.0,0.0,0.0,44.5,7935.9,0.0,0.0,1140.7,4648.3
2014,7/7/2014,UK,OS,51,Grecian Rocks,514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14537.5,0.0,13636.6,0.0,0.0,0.0,0.0,0.0,0.0,5126.5,0.0,0.0,0.0,578.8
2014,7/11/2014,UK,OS,52,Molasses Shallow,521,1061.3,42201.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.7,0.0,540.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.3,0.0,0.0,0.0,2841.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1838.9
2014,7/11/2014,UK,OS,52,Molasses Shallow,522,0.0,32166.4,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.1,0.0,0.0,0.0,2184.9
2014,7/11/2014,UK,OS,52,Molasses Shallow,523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7111.2,125.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.3,0.0,0.0,0.0,271.6,0.0,453.3,0.0,0.0,0.0,0.0,0.0,0.0,4132.4,0.0,0.0,0.0,701.6
2014,7/9/2014,UK,OS,52,Molasses Shallow,524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,2201.3,0.0,0.0,0.0,1999.1
2014,7/10/2014,UK,OS,53,Conch Shallow,531,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,109.4,0.0,160.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2,0.0,0.0,0.0,0.0,0.0,17.4,4726.0,0.0,0.0,176.9,83.2
2014,7/10/2014,UK,OS,53,Conch Shallow,532,1865.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.1,0.0,0.0,0.0,34.2
2014,7/10/2014,UK,OS,53,Conch Shallow,533,6263.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.2,0.0,0.0,511.1,149.3
2014,7/10/2014,UK,OS,53,Conch Shallow,534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.4,0.0,0.0,276.7,0.0
2014,7/16/2014,MK,OS,54,Alligator Shallow,541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.4,0.0,0.0,0.0,623.9
2014,7/16/2014,MK,OS,54,Alligator Shallow,542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,0.0,239.3,0.0,0.0,0.0,0.0,0.0,0.0,359.0,0.0,0.0,0.0,0.0
